real_1,est_1,real_2,est_2,real_1∪2,est_1∪2,real_1∩2,est_1∩2,real_jaccard,est_jaccard,jaccard_error
45009000, 45012854, 45009000, 45051364, 90000000, 90031951, 18000, 19104, 2.0E-4, 2.1219253540039062E-4,-6.096267700195308
45009000, 45011025, 45009000, 45052528, 90000000, 90029291, 18000, 17472, 2.0E-4, 1.9407272338867188E-4,2.963638305664067
45013500, 45017194, 45013500, 45055934, 90000000, 90032452, 27000, 28162, 3.0E-4, 3.1280517578125E-4,-4.268391927083343
45013500, 45017085, 45013500, 45056150, 90000000, 90034615, 27000, 30653, 3.0E-4, 3.4046173095703125E-4,-13.48724365234376
45013500, 45016210, 45013500, 45056880, 90000000, 90032273, 27000, 26359, 3.0E-4, 2.9277801513671875E-4,2.407328287760408
45013500, 45016124, 45013500, 45055724, 90000000, 90032526, 27000, 28377, 3.0E-4, 3.151893615722656E-4,-5.063120524088551
45013500, 45017326, 45013500, 45057319, 90000000, 90031828, 27000, 27733, 3.0E-4, 3.0803680419921875E-4,-2.678934733072926
45018000, 45017995, 45018000, 45061170, 90000000, 90030898, 36000, 34301, 4.0E-4, 3.809928894042969E-4,4.751777648925786
45018000, 45020196, 45018000, 45061484, 90000000, 90035466, 36000, 35977, 4.0E-4, 3.9958953857421875E-4,0.10261535644531729
45018000, 45021180, 45018000, 45062224, 90000000, 90037048, 36000, 37652, 4.0E-4, 4.181861877441406E-4,-4.546546936035151
45018000, 45019441, 45018000, 45060344, 90000000, 90032261, 36000, 36104, 4.0E-4, 4.010200500488281E-4,-0.2550125122070264
45018000, 45020539, 45018000, 45062481, 90000000, 90032667, 36000, 35460, 4.0E-4, 3.9386749267578125E-4,1.5331268310546922
45022500, 45022949, 45022500, 45064576, 90000000, 90027820, 45000, 42456, 5.0E-4, 4.715919494628906E-4,5.681610107421877
45022500, 45025319, 45022500, 45065679, 90000000, 90033508, 45000, 45249, 5.0E-4, 5.025863647460938E-4,-0.5172729492187479
45022500, 45025583, 45022500, 45066102, 90000000, 90033326, 45000, 46065, 5.0E-4, 5.116462707519531E-4,-2.329254150390623
45022500, 45024406, 45022500, 45068484, 90000000, 90032698, 45000, 45893, 5.0E-4, 5.097389221191406E-4,-1.9477844238281228
45022500, 45024910, 45022500, 45065296, 90000000, 90034481, 45000, 46151, 5.0E-4, 5.125999450683594E-4,-2.519989013671873
45027000, 45029856, 45027000, 45069349, 90000000, 90034016, 54000, 52548, 6.0E-4, 5.83648681640625E-4,2.7252197265624916
45027000, 45030809, 45027000, 45068282, 90000000, 90031137, 54000, 53491, 6.0E-4, 5.941390991210938E-4,0.976816813151033
45027000, 45032044, 45027000, 45068925, 90000000, 90034596, 54000, 55425, 6.0E-4, 6.155967712402344E-4,-2.599461873372405
45027000, 45029779, 45027000, 45067885, 90000000, 90033663, 54000, 55682, 6.0E-4, 6.184577941894531E-4,-3.07629903157553
45027000, 45031157, 45027000, 45069303, 90000000, 90034080, 54000, 55124, 6.0E-4, 6.122589111328125E-4,-2.043151855468759
45031500, 45034291, 45031500, 45072633, 90000000, 90034210, 63000, 62637, 7.0E-4, 6.957054138183594E-4,0.6135123116629454
45031500, 45035115, 45031500, 45075575, 90000000, 90035618, 63000, 62852, 7.0E-4, 6.98089599609375E-4,0.27291434151785615
45031500, 45032897, 45031500, 45069990, 90000000, 90029991, 63000, 59071, 7.0E-4, 6.561279296875E-4,6.267438616071428
45031500, 45037466, 45031500, 45071551, 90000000, 90037529, 63000, 64743, 7.0E-4, 7.190704345703125E-4,-2.7243477957589297
45031500, 45034919, 45031500, 45074291, 90000000, 90037149, 63000, 62682, 7.0E-4, 6.961822509765625E-4,0.5453927176339276
45036000, 45037432, 45036000, 45078626, 90000000, 90029797, 72000, 69159, 8.0E-4, 7.681846618652344E-4,3.9769172668457076
45036000, 45037836, 45036000, 45080902, 90000000, 90031068, 72000, 70190, 8.0E-4, 7.796287536621094E-4,2.546405792236333
45036000, 45039584, 45036000, 45081053, 90000000, 90033631, 72000, 69978, 8.0E-4, 7.772445678710938E-4,2.8444290161132857
45036000, 45038838, 45036000, 45076582, 90000000, 90034606, 72000, 73413, 8.0E-4, 8.153915405273438E-4,-1.9239425659179639
45036000, 45039886, 45036000, 45079703, 90000000, 90032355, 72000, 72252, 8.0E-4, 8.025169372558594E-4,-0.31461715698241705
45040500, 45045192, 45040500, 45084375, 90000000, 90031321, 81000, 79635, 9.0E-4, 8.845329284667969E-4,1.7185635036892335
45040500, 45042518, 45040500, 45081399, 90000000, 90030977, 81000, 79291, 9.0E-4, 8.807182312011719E-4,2.1424187554253447
45040500, 45043467, 45040500, 45084638, 90000000, 90035451, 81000, 80240, 9.0E-4, 8.912086486816406E-4,0.976816813151039
45040500, 45046653, 45040500, 45083333, 90000000, 90036108, 81000, 80412, 9.0E-4, 8.931159973144531E-4,0.7648891872829834
45040500, 45049053, 45040500, 45084260, 90000000, 90036797, 81000, 82989, 9.0E-4, 9.217262268066406E-4,-2.41402520073785
45045000, 45050873, 45045000, 45084985, 90000000, 90032740, 90000, 90283, 0.001, 0.0010027885437011719,-0.2788543701171854
45045000, 45049536, 45045000, 45087111, 90000000, 90035879, 90000, 90115, 0.001, 0.0010008811950683594,-0.08811950683593542
45045000, 45049474, 45045000, 45085637, 90000000, 90031116, 90000, 87792, 0.001, 9.751319885253906E-4,2.4868011474609397
45045000, 45055427, 45045000, 45088640, 90000000, 90034940, 90000, 91659, 0.001, 0.0010180473327636719,-1.8047332763671853
45045000, 45051456, 45045000, 45089698, 90000000, 90036187, 90000, 89900, 0.001, 9.984970092773438E-4,0.15029907226562708
50005000, 50008858, 50005000, 50001095, 100000000, 100029112, 10000, 9444, 1.0E-4, 9.441375732421875E-5,5.5862426757812536
50005000, 50010010, 50005000, 50001357, 100000000, 100029143, 10000, 9634, 1.0E-4, 9.632110595703125E-5,3.6788940429687544
50005000, 50009191, 50005000, 50001215, 100000000, 100031241, 10000, 10350, 1.0E-4, 1.0347366333007812E-4,-3.47366333007812
50005000, 50010418, 50005000, 50001462, 100000000, 100033200, 10000, 11161, 1.0E-4, 1.1157989501953125E-4,-11.579895019531245
50010000, 50014255, 50010000, 50006696, 100000000, 100031270, 20000, 20415, 2.0E-4, 2.040863037109375E-4,-2.043151855468745
50005000, 50008548, 50005000, 49999864, 100000000, 100030087, 10000, 9396, 1.0E-4, 9.393692016601562E-5,6.0630798339843786
50010000, 50013985, 50010000, 50007516, 100000000, 100033323, 20000, 19652, 2.0E-4, 1.964569091796875E-4,1.7715454101562547
50010000, 50013351, 50010000, 50007410, 100000000, 100033537, 20000, 20940, 2.0E-4, 2.0933151245117188E-4,-4.665756225585932
50010000, 50013677, 50010000, 50006882, 100000000, 100031276, 20000, 19699, 2.0E-4, 1.9693374633789062E-4,1.5331268310546922
50010000, 50014050, 50010000, 50007374, 100000000, 100032523, 20000, 20415, 2.0E-4, 2.040863037109375E-4,-2.043151855468745
50015000, 50018929, 50015000, 50012126, 100000000, 100030948, 30000, 29620, 3.0E-4, 2.961158752441406E-4,1.2947082519531163
50015000, 50018434, 50015000, 50011037, 100000000, 100031479, 30000, 29287, 3.0E-4, 2.9277801513671875E-4,2.407328287760408
50015000, 50020111, 50015000, 50010615, 100000000, 100033156, 30000, 30193, 3.0E-4, 3.018379211425781E-4,-0.6126403808593838
50015000, 50015778, 50015000, 50009552, 100000000, 100033534, 30000, 29573, 3.0E-4, 2.956390380859375E-4,1.453653971354158
50015000, 50017379, 50015000, 50011457, 100000000, 100033545, 30000, 30432, 3.0E-4, 3.0422210693359375E-4,-1.4073689778645921
50020000, 50024755, 50020000, 50018082, 100000000, 100036648, 40000, 41738, 4.0E-4, 4.172325134277344E-4,-4.308128356933588
50020000, 50024291, 50020000, 50015050, 100000000, 100031959, 40000, 39113, 4.0E-4, 3.910064697265625E-4,2.24838256835938
50020000, 50023396, 50020000, 50013922, 100000000, 100028456, 40000, 39302, 4.0E-4, 3.92913818359375E-4,1.7715454101562547
50020000, 50026836, 50020000, 50016696, 100000000, 100034278, 40000, 41355, 4.0E-4, 4.134178161621094E-4,-3.354454040527339
50020000, 50021531, 50020000, 50015079, 100000000, 100030854, 40000, 39065, 4.0E-4, 3.905296325683594E-4,2.367591857910161
50025000, 50024393, 50025000, 50020678, 100000000, 100024957, 50000, 47791, 5.0E-4, 4.7779083251953125E-4,4.441833496093752
50025000, 50028054, 50025000, 50019920, 100000000, 100028650, 50000, 47172, 5.0E-4, 4.715919494628906E-4,5.681610107421877
50025000, 50028551, 50025000, 50023404, 100000000, 100034713, 50000, 51277, 5.0E-4, 5.125999450683594E-4,-2.519989013671873
50025000, 50026636, 50025000, 50020009, 100000000, 100031342, 50000, 51276, 5.0E-4, 5.125999450683594E-4,-2.519989013671873
50025000, 50025788, 50025000, 50017964, 100000000, 100027384, 50000, 46742, 5.0E-4, 4.673004150390625E-4,6.539916992187502
50030000, 50032298, 50030000, 50025761, 100000000, 100030814, 60000, 61626, 6.0E-4, 6.160736083984375E-4,-2.678934733072926
50030000, 50031391, 50030000, 50027247, 100000000, 100030425, 60000, 60290, 6.0E-4, 6.0272216796875E-4,-0.45369466145834214
50030000, 50032517, 50030000, 50027960, 100000000, 100026850, 60000, 58285, 6.0E-4, 5.826950073242188E-4,2.884165445963533
50030000, 50035293, 50030000, 50023838, 100000000, 100029630, 60000, 59049, 6.0E-4, 5.903244018554688E-4,1.6125996907551998
50030000, 50034902, 50030000, 50024824, 100000000, 100032375, 60000, 60864, 6.0E-4, 6.084442138671875E-4,-1.4073689778645921
50035000, 50038522, 50035000, 50033210, 100000000, 100031729, 70000, 71405, 7.0E-4, 7.138252258300781E-4,-1.975032261439733
50035000, 50035939, 50035000, 50030233, 100000000, 100032314, 70000, 70451, 7.0E-4, 7.042884826660156E-4,-0.612640380859376
50035000, 50036000, 50035000, 50029618, 100000000, 100029818, 70000, 66157, 7.0E-4, 6.613731384277344E-4,5.518123081752231
50035000, 50038552, 50035000, 50035004, 100000000, 100032769, 70000, 71405, 7.0E-4, 7.138252258300781E-4,-1.975032261439733
50035000, 50038719, 50035000, 50032149, 100000000, 100032559, 70000, 70594, 7.0E-4, 7.05718994140625E-4,-0.8169991629464296
50040000, 50045189, 50040000, 50037757, 100000000, 100034468, 80000, 83379, 8.0E-4, 8.335113525390625E-4,-4.188919067382807
50040000, 50039490, 50040000, 50037285, 100000000, 100028898, 80000, 79034, 8.0E-4, 7.901191711425781E-4,1.235103607177739
50040000, 50043334, 50040000, 50035009, 100000000, 100026998, 80000, 78365, 8.0E-4, 7.834434509277344E-4,2.069568634033208
50040000, 50044142, 50040000, 50033101, 100000000, 100028346, 80000, 79272, 8.0E-4, 7.925033569335938E-4,0.937080383300786
50040000, 50038730, 50040000, 50036999, 100000000, 100030577, 80000, 76698, 8.0E-4, 7.66754150390625E-4,4.155731201171879
50045000, 50044231, 50045000, 50038502, 100000000, 100026860, 90000, 88477, 9.0E-4, 8.845329284667969E-4,1.7185635036892335
50045000, 50045700, 50045000, 50042689, 100000000, 100027335, 90000, 88859, 9.0E-4, 8.883476257324219E-4,1.2947082519531223
50045000, 50048432, 50045000, 50038665, 100000000, 100026578, 90000, 89764, 9.0E-4, 8.974075317382812E-4,0.2880520290798584
50045000, 50052721, 50045000, 50044184, 100000000, 100036173, 90000, 94066, 9.0E-4, 9.403228759765625E-4,-4.480319552951392
50050000, 50051902, 50050000, 50044089, 100000000, 100027687, 100000, 99925, 0.001, 9.989738464355469E-4,0.10261535644531458
50045000, 50049545, 50045000, 50045310, 100000000, 100033202, 90000, 90629, 9.0E-4, 9.059906005859375E-4,-0.6656222873263916
50050000, 50049132, 50050000, 50048040, 100000000, 100030459, 100000, 97447, 0.001, 9.741783142089844E-4,2.5821685791015647
50050000, 50051396, 50050000, 50048609, 100000000, 100032341, 100000, 100120, 0.001, 0.0010008811950683594,-0.08811950683593542
50050000, 50049282, 50050000, 50044484, 100000000, 100026563, 100000, 98969, 0.001, 9.894371032714844E-4,1.0562896728515645
50050000, 50051320, 50050000, 50043479, 100000000, 100031247, 100000, 99070, 0.001, 9.903907775878906E-4,0.9609222412109396
50005000, 50009202, 50005000, 49999498, 100000000, 100030377, 10000, 9968, 1.0E-4, 9.965896606445312E-5,0.3410339355468798
50005000, 50009919, 50005000, 49999721, 100000000, 100030005, 10000, 10732, 1.0E-4, 1.0728836059570312E-4,-7.288360595703121
50005000, 50008557, 50005000, 50001565, 100000000, 100032040, 10000, 10732, 1.0E-4, 1.0728836059570312E-4,-7.288360595703121
50005000, 50008340, 50005000, 50001365, 100000000, 100031584, 10000, 10541, 1.0E-4, 1.0538101196289062E-4,-5.381011962890621
50005000, 50008060, 50005000, 50001375, 100000000, 100030131, 10000, 9158, 1.0E-4, 9.1552734375E-5,8.447265625000004
50010000, 50014025, 50010000, 50004908, 100000000, 100031668, 20000, 19842, 2.0E-4, 1.983642578125E-4,0.8178710937500048
50010000, 50012078, 50010000, 50006602, 100000000, 100030688, 20000, 20891, 2.0E-4, 2.0885467529296875E-4,-4.42733764648437
50010000, 50013161, 50010000, 50008289, 100000000, 100033716, 20000, 21321, 2.0E-4, 2.1314620971679688E-4,-6.573104858398433
50010000, 50014221, 50010000, 50007686, 100000000, 100033971, 20000, 22562, 2.0E-4, 2.2554397583007812E-4,-12.771987915039057
50010000, 50014199, 50010000, 50006829, 100000000, 100032076, 20000, 21273, 2.0E-4, 2.1266937255859375E-4,-6.334686279296871
50015000, 50015745, 50015000, 50012668, 100000000, 100032666, 30000, 30861, 3.0E-4, 3.085136413574219E-4,-2.8378804524739674
50015000, 50016646, 50015000, 50010575, 100000000, 100029892, 30000, 30049, 3.0E-4, 3.0040740966796875E-4,-0.13580322265625877
50015000, 50018711, 50015000, 50012914, 100000000, 100032530, 30000, 29239, 3.0E-4, 2.923011779785156E-4,2.5662740071614496
50015000, 50018087, 50015000, 50012710, 100000000, 100035042, 30000, 31625, 3.0E-4, 3.161430358886719E-4,-5.381011962890634
50020000, 50023758, 50020000, 50015987, 100000000, 100032873, 40000, 41784, 4.0E-4, 4.177093505859375E-4,-4.42733764648437
50015000, 50018752, 50015000, 50010681, 100000000, 100034858, 30000, 31959, 3.0E-4, 3.1948089599609375E-4,-6.493631998697926
50020000, 50021792, 50020000, 50016015, 100000000, 100033853, 40000, 40592, 4.0E-4, 4.057884216308594E-4,-1.4471054077148389
50020000, 50024041, 50020000, 50013871, 100000000, 100031959, 40000, 40019, 4.0E-4, 4.000663757324219E-4,-0.01659393310546396
50020000, 50023168, 50020000, 50014948, 100000000, 100031579, 40000, 39923, 4.0E-4, 3.991127014160156E-4,0.22182464599609852
50020000, 50022354, 50020000, 50014760, 100000000, 100032263, 40000, 39971, 4.0E-4, 3.9958953857421875E-4,0.10261535644531729
50025000, 50028605, 50025000, 50021349, 100000000, 100031318, 50000, 50942, 5.0E-4, 5.092620849609375E-4,-1.8524169921874978
50025000, 50026815, 50025000, 50017701, 100000000, 100025818, 50000, 48793, 5.0E-4, 4.878044128417969E-4,2.439117431640627
50025000, 50030340, 50025000, 50023252, 100000000, 100029781, 50000, 49319, 5.0E-4, 4.930496215820312E-4,1.390075683593752
50025000, 50026144, 50025000, 50019270, 100000000, 100028713, 50000, 48603, 5.0E-4, 4.858970642089844E-4,2.820587158203127
50025000, 50026174, 50025000, 50020640, 100000000, 100028951, 50000, 47220, 5.0E-4, 4.7206878662109375E-4,5.586242675781252
50030000, 50036579, 50030000, 50024763, 100000000, 100031450, 60000, 60148, 6.0E-4, 6.012916564941406E-4,-0.2152760823567796
50030000, 50033788, 50030000, 50022929, 100000000, 100030974, 60000, 59909, 6.0E-4, 5.98907470703125E-4,0.1820882161458246
50030000, 50031803, 50030000, 50025010, 100000000, 100031926, 60000, 58860, 6.0E-4, 5.884170532226562E-4,1.930491129557283
50030000, 50028830, 50030000, 50021845, 100000000, 100026529, 60000, 55852, 6.0E-4, 5.583763122558594E-4,6.937281290690096
50030000, 50032270, 50030000, 50024152, 100000000, 100029739, 60000, 59002, 6.0E-4, 5.898475646972656E-4,1.6920725504557206
50035000, 50034682, 50035000, 50031358, 100000000, 100029738, 70000, 71022, 7.0E-4, 7.100105285644531E-4,-1.4300755092075903
50035000, 50037763, 50035000, 50033730, 100000000, 100032138, 70000, 71548, 7.0E-4, 7.152557373046875E-4,-2.179391043526787
50035000, 50039640, 50035000, 50033437, 100000000, 100034963, 70000, 71121, 7.0E-4, 7.109642028808594E-4,-1.566314697265626
50035000, 50037538, 50035000, 50028189, 100000000, 100025873, 70000, 66679, 7.0E-4, 6.666183471679688E-4,4.768807547433035
50035000, 50039400, 50035000, 50030745, 100000000, 100030093, 70000, 69209, 7.0E-4, 6.918907165527344E-4,1.1584690638950883
50040000, 50041874, 50040000, 50042115, 100000000, 100035015, 80000, 80899, 8.0E-4, 8.087158203125E-4,-1.0894775390624951
50040000, 50038399, 50040000, 50038190, 100000000, 100025536, 80000, 80129, 8.0E-4, 8.0108642578125E-4,-0.1358032226562452
50040000, 50045900, 50040000, 50034235, 100000000, 100034827, 80000, 82139, 8.0E-4, 8.211135864257812E-4,-2.6391983032226514
50040000, 50044168, 50040000, 50040744, 100000000, 100033641, 80000, 83236, 8.0E-4, 8.320808410644531E-4,-4.010105133056635
50040000, 50043755, 50040000, 50034315, 100000000, 100027844, 80000, 80703, 8.0E-4, 8.068084716796875E-4,-0.8510589599609326
50045000, 50045931, 50045000, 50039169, 100000000, 100030504, 90000, 89100, 9.0E-4, 8.907318115234375E-4,1.029798719618053
50045000, 50047161, 50045000, 50041702, 100000000, 100030137, 90000, 87669, 9.0E-4, 8.764266967773438E-4,2.6192559136284697
50045000, 50044550, 50045000, 50039053, 100000000, 100026828, 90000, 86235, 9.0E-4, 8.6212158203125E-4,4.208713107638887
50045000, 50048533, 50045000, 50042904, 100000000, 100029412, 90000, 93058, 9.0E-4, 9.303092956542969E-4,-3.3676995171441
50045000, 50046310, 50045000, 50044966, 100000000, 100027831, 90000, 87333, 9.0E-4, 8.730888366699219E-4,2.990129258897567
50050000, 50055379, 50050000, 50049536, 100000000, 100038032, 100000, 101604, 0.001, 0.0010156631469726562,-1.5663146972656228
50050000, 50049361, 50050000, 50047348, 100000000, 100028176, 100000, 94917, 0.001, 9.489059448242188E-4,5.109405517578127
50050000, 50052310, 50050000, 50047044, 100000000, 100031342, 100000, 98640, 0.001, 9.860992431640625E-4,1.390075683593752
50050000, 50045609, 50050000, 50041598, 100000000, 100023534, 100000, 96296, 0.001, 9.627342224121094E-4,3.7265777587890647
50050000, 50053788, 50050000, 50046432, 100000000, 100035547, 100000, 102174, 0.001, 0.0010213851928710938,-2.138519287109373
100010000, 100040254, 100010000, 99991367, 200000000, 200020586, 20000, 19743, 1.0E-4, 9.870529174804688E-5,1.2947082519531297
100010000, 100040858, 100010000, 99996256, 200000000, 200022290, 20000, 19457, 1.0E-4, 9.72747802734375E-5,2.7252197265625044
100010000, 100037627, 100010000, 99993192, 200000000, 200019288, 20000, 20982, 1.0E-4, 1.049041748046875E-4,-4.904174804687496
100010000, 100039624, 100010000, 99995868, 200000000, 200022185, 20000, 21078, 1.0E-4, 1.0538101196289062E-4,-5.381011962890621
100010000, 100040359, 100010000, 99992768, 200000000, 200021930, 20000, 20983, 1.0E-4, 1.049041748046875E-4,-4.904174804687496
100020000, 100053638, 100020000, 100001263, 200000000, 200021208, 40000, 38723, 2.0E-4, 1.9359588623046875E-4,3.2020568847656294
100020000, 100054435, 100020000, 100003553, 200000000, 200025589, 40000, 43206, 2.0E-4, 2.1600723266601562E-4,-8.003616333007807
100020000, 100051760, 100020000, 100001346, 200000000, 200019198, 40000, 37482, 2.0E-4, 1.8739700317382812E-4,6.301498413085941
100020000, 100050426, 100020000, 100000653, 200000000, 200016101, 40000, 39676, 2.0E-4, 1.983642578125E-4,0.8178710937500048
100020000, 100051607, 100020000, 99999507, 200000000, 200019163, 40000, 40630, 2.0E-4, 2.0313262939453125E-4,-1.5663146972656201
100030000, 100063050, 100030000, 100019049, 200000000, 200029062, 60000, 60662, 3.0E-4, 3.032684326171875E-4,-1.0894775390625089
100030000, 100064125, 100030000, 100015456, 200000000, 200022621, 60000, 60469, 3.0E-4, 3.0231475830078125E-4,-0.7715861002604255
100030000, 100059846, 100030000, 100012619, 200000000, 200016883, 60000, 57988, 3.0E-4, 2.899169921875E-4,3.361002604166658
100030000, 100063200, 100030000, 100015716, 200000000, 200024348, 60000, 61900, 3.0E-4, 3.094673156738281E-4,-3.155771891276051
100030000, 100063048, 100030000, 100015450, 200000000, 200025461, 60000, 61042, 3.0E-4, 3.0517578125E-4,-1.7252604166666756
